period,gas_fee_gwei
FTX_COLLAPSE_NOV_2022,910000.0
FTX_COLLAPSE_NOV_2022,910000.0
FTX_COLLAPSE_NOV_2022,670000.0
FTX_COLLAPSE_NOV_2022,670000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,370000.0
FTX_COLLAPSE_NOV_2022,370000.0
FTX_COLLAPSE_NOV_2022,370000.0
FTX_COLLAPSE_NOV_2022,360000.0
FTX_COLLAPSE_NOV_2022,360000.0
FTX_COLLAPSE_NOV_2022,350000.0
FTX_COLLAPSE_NOV_2022,340000.0
FTX_COLLAPSE_NOV_2022,310000.0
FTX_COLLAPSE_NOV_2022,310000.0
FTX_COLLAPSE_NOV_2022,260000.0
FTX_COLLAPSE_NOV_2022,260000.0
FTX_COLLAPSE_NOV_2022,260000.0
FTX_COLLAPSE_NOV_2022,190000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,130000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,100000.0
FTX_COLLAPSE_NOV_2022,85000.0
FTX_COLLAPSE_NOV_2022,85000.0
FTX_COLLAPSE_NOV_2022,77000.0
FTX_COLLAPSE_NOV_2022,73000.0
FTX_COLLAPSE_NOV_2022,27000000.0
FTX_COLLAPSE_NOV_2022,5000000.0
FTX_COLLAPSE_NOV_2022,3500000.0
FTX_COLLAPSE_NOV_2022,3200000.0
FTX_COLLAPSE_NOV_2022,1900000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1200000.0
FTX_COLLAPSE_NOV_2022,1100000.0
FTX_COLLAPSE_NOV_2022,1100000.0
FTX_COLLAPSE_NOV_2022,1000000.0
FTX_COLLAPSE_NOV_2022,970000.0
FTX_COLLAPSE_NOV_2022,970000.0
FTX_COLLAPSE_NOV_2022,970000.0
FTX_COLLAPSE_NOV_2022,910000.0
FTX_COLLAPSE_NOV_2022,870000.0
FTX_COLLAPSE_NOV_2022,660000.0
FTX_COLLAPSE_NOV_2022,650000.0
FTX_COLLAPSE_NOV_2022,650000.0
FTX_COLLAPSE_NOV_2022,650000.0
FTX_COLLAPSE_NOV_2022,470000.0
FTX_COLLAPSE_NOV_2022,470000.0
FTX_COLLAPSE_NOV_2022,340000.0
FTX_COLLAPSE_NOV_2022,310000.0
FTX_COLLAPSE_NOV_2022,300000.0
FTX_COLLAPSE_NOV_2022,300000.0
FTX_COLLAPSE_NOV_2022,260000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,84000.0
FTX_COLLAPSE_NOV_2022,83000.0
FTX_COLLAPSE_NOV_2022,80000.0
FTX_COLLAPSE_NOV_2022,79000.0
FTX_COLLAPSE_NOV_2022,79000.0
FTX_COLLAPSE_NOV_2022,77000.0
FTX_COLLAPSE_NOV_2022,73000.0
FTX_COLLAPSE_NOV_2022,70000.0
FTX_COLLAPSE_NOV_2022,30000000.0
FTX_COLLAPSE_NOV_2022,27000000.0
FTX_COLLAPSE_NOV_2022,27000000.0
FTX_COLLAPSE_NOV_2022,6300000.0
FTX_COLLAPSE_NOV_2022,5200000.0
FTX_COLLAPSE_NOV_2022,5200000.0
FTX_COLLAPSE_NOV_2022,3500000.0
FTX_COLLAPSE_NOV_2022,3200000.0
FTX_COLLAPSE_NOV_2022,3200000.0
FTX_COLLAPSE_NOV_2022,2400000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,1700000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1300000.0
FTX_COLLAPSE_NOV_2022,1200000.0
FTX_COLLAPSE_NOV_2022,1200000.0
FTX_COLLAPSE_NOV_2022,1000000.0
FTX_COLLAPSE_NOV_2022,970000.0
FTX_COLLAPSE_NOV_2022,970000.0
FTX_COLLAPSE_NOV_2022,670000.0
FTX_COLLAPSE_NOV_2022,650000.0
FTX_COLLAPSE_NOV_2022,600000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,360000.0
FTX_COLLAPSE_NOV_2022,260000.0
FTX_COLLAPSE_NOV_2022,240000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,130000.0
FTX_COLLAPSE_NOV_2022,130000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,100000.0
FTX_COLLAPSE_NOV_2022,87000.0
FTX_COLLAPSE_NOV_2022,83000.0
FTX_COLLAPSE_NOV_2022,43000000.0
FTX_COLLAPSE_NOV_2022,30000000.0
FTX_COLLAPSE_NOV_2022,19000000.0
FTX_COLLAPSE_NOV_2022,6300000.0
FTX_COLLAPSE_NOV_2022,6100000.0
FTX_COLLAPSE_NOV_2022,4200000.0
FTX_COLLAPSE_NOV_2022,3600000.0
FTX_COLLAPSE_NOV_2022,3600000.0
FTX_COLLAPSE_NOV_2022,3200000.0
FTX_COLLAPSE_NOV_2022,3200000.0
FTX_COLLAPSE_NOV_2022,2500000.0
FTX_COLLAPSE_NOV_2022,2400000.0
FTX_COLLAPSE_NOV_2022,2400000.0
FTX_COLLAPSE_NOV_2022,2100000.0
FTX_COLLAPSE_NOV_2022,2100000.0
FTX_COLLAPSE_NOV_2022,2100000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,1900000.0
FTX_COLLAPSE_NOV_2022,1600000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1400000.0
FTX_COLLAPSE_NOV_2022,1400000.0
FTX_COLLAPSE_NOV_2022,1000000.0
FTX_COLLAPSE_NOV_2022,1000000.0
FTX_COLLAPSE_NOV_2022,870000.0
FTX_COLLAPSE_NOV_2022,660000.0
FTX_COLLAPSE_NOV_2022,630000.0
FTX_COLLAPSE_NOV_2022,530000.0
FTX_COLLAPSE_NOV_2022,470000.0
FTX_COLLAPSE_NOV_2022,460000.0
FTX_COLLAPSE_NOV_2022,460000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,360000.0
FTX_COLLAPSE_NOV_2022,340000.0
FTX_COLLAPSE_NOV_2022,320000.0
FTX_COLLAPSE_NOV_2022,320000.0
FTX_COLLAPSE_NOV_2022,300000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,98000.0
FTX_COLLAPSE_NOV_2022,98000.0
FTX_COLLAPSE_NOV_2022,98000.0
FTX_COLLAPSE_NOV_2022,87000.0
FTX_COLLAPSE_NOV_2022,85000.0
FTX_COLLAPSE_NOV_2022,84000.0
FTX_COLLAPSE_NOV_2022,77000.0
FTX_COLLAPSE_NOV_2022,70000.0
FTX_COLLAPSE_NOV_2022,30000000.0
FTX_COLLAPSE_NOV_2022,30000000.0
FTX_COLLAPSE_NOV_2022,19000000.0
FTX_COLLAPSE_NOV_2022,5000000.0
FTX_COLLAPSE_NOV_2022,5000000.0
FTX_COLLAPSE_NOV_2022,3600000.0
FTX_COLLAPSE_NOV_2022,3600000.0
FTX_COLLAPSE_NOV_2022,3600000.0
FTX_COLLAPSE_NOV_2022,3200000.0
FTX_COLLAPSE_NOV_2022,2600000.0
FTX_COLLAPSE_NOV_2022,1800000.0
FTX_COLLAPSE_NOV_2022,1600000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1300000.0
FTX_COLLAPSE_NOV_2022,1200000.0
FTX_COLLAPSE_NOV_2022,1000000.0
FTX_COLLAPSE_NOV_2022,1000000.0
FTX_COLLAPSE_NOV_2022,910000.0
FTX_COLLAPSE_NOV_2022,910000.0
FTX_COLLAPSE_NOV_2022,660000.0
FTX_COLLAPSE_NOV_2022,660000.0
FTX_COLLAPSE_NOV_2022,630000.0
FTX_COLLAPSE_NOV_2022,600000.0
FTX_COLLAPSE_NOV_2022,310000.0
FTX_COLLAPSE_NOV_2022,260000.0
FTX_COLLAPSE_NOV_2022,260000.0
FTX_COLLAPSE_NOV_2022,240000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,190000.0
FTX_COLLAPSE_NOV_2022,190000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,85000.0
FTX_COLLAPSE_NOV_2022,82000.0
FTX_COLLAPSE_NOV_2022,82000.0
FTX_COLLAPSE_NOV_2022,80000.0
FTX_COLLAPSE_NOV_2022,79000.0
FTX_COLLAPSE_NOV_2022,77000.0
FTX_COLLAPSE_NOV_2022,73000.0
FTX_COLLAPSE_NOV_2022,30000000.0
FTX_COLLAPSE_NOV_2022,30000000.0
FTX_COLLAPSE_NOV_2022,27000000.0
FTX_COLLAPSE_NOV_2022,4200000.0
FTX_COLLAPSE_NOV_2022,3600000.0
FTX_COLLAPSE_NOV_2022,2600000.0
FTX_COLLAPSE_NOV_2022,2500000.0
FTX_COLLAPSE_NOV_2022,2300000.0
FTX_COLLAPSE_NOV_2022,2100000.0
FTX_COLLAPSE_NOV_2022,2100000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,1900000.0
FTX_COLLAPSE_NOV_2022,1900000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1400000.0
FTX_COLLAPSE_NOV_2022,1300000.0
FTX_COLLAPSE_NOV_2022,1100000.0
FTX_COLLAPSE_NOV_2022,1100000.0
FTX_COLLAPSE_NOV_2022,630000.0
FTX_COLLAPSE_NOV_2022,600000.0
FTX_COLLAPSE_NOV_2022,460000.0
FTX_COLLAPSE_NOV_2022,460000.0
FTX_COLLAPSE_NOV_2022,370000.0
FTX_COLLAPSE_NOV_2022,370000.0
FTX_COLLAPSE_NOV_2022,340000.0
FTX_COLLAPSE_NOV_2022,320000.0
FTX_COLLAPSE_NOV_2022,320000.0
FTX_COLLAPSE_NOV_2022,260000.0
FTX_COLLAPSE_NOV_2022,240000.0
FTX_COLLAPSE_NOV_2022,240000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,130000.0
FTX_COLLAPSE_NOV_2022,130000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,87000.0
FTX_COLLAPSE_NOV_2022,43000000.0
FTX_COLLAPSE_NOV_2022,43000000.0
FTX_COLLAPSE_NOV_2022,30000000.0
FTX_COLLAPSE_NOV_2022,27000000.0
FTX_COLLAPSE_NOV_2022,19000000.0
FTX_COLLAPSE_NOV_2022,19000000.0
FTX_COLLAPSE_NOV_2022,6100000.0
FTX_COLLAPSE_NOV_2022,6100000.0
FTX_COLLAPSE_NOV_2022,3200000.0
FTX_COLLAPSE_NOV_2022,2100000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,1900000.0
FTX_COLLAPSE_NOV_2022,1700000.0
FTX_COLLAPSE_NOV_2022,1600000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1400000.0
FTX_COLLAPSE_NOV_2022,1100000.0
FTX_COLLAPSE_NOV_2022,1000000.0
FTX_COLLAPSE_NOV_2022,670000.0
FTX_COLLAPSE_NOV_2022,670000.0
FTX_COLLAPSE_NOV_2022,600000.0
FTX_COLLAPSE_NOV_2022,600000.0
FTX_COLLAPSE_NOV_2022,530000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,370000.0
FTX_COLLAPSE_NOV_2022,370000.0
FTX_COLLAPSE_NOV_2022,360000.0
FTX_COLLAPSE_NOV_2022,340000.0
FTX_COLLAPSE_NOV_2022,320000.0
FTX_COLLAPSE_NOV_2022,310000.0
FTX_COLLAPSE_NOV_2022,260000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,100000.0
FTX_COLLAPSE_NOV_2022,98000.0
FTX_COLLAPSE_NOV_2022,98000.0
FTX_COLLAPSE_NOV_2022,83000.0
FTX_COLLAPSE_NOV_2022,82000.0
FTX_COLLAPSE_NOV_2022,79000.0
FTX_COLLAPSE_NOV_2022,79000.0
FTX_COLLAPSE_NOV_2022,77000.0
FTX_COLLAPSE_NOV_2022,73000.0
FTX_COLLAPSE_NOV_2022,30000000.0
FTX_COLLAPSE_NOV_2022,19000000.0
FTX_COLLAPSE_NOV_2022,6100000.0
FTX_COLLAPSE_NOV_2022,3200000.0
FTX_COLLAPSE_NOV_2022,2500000.0
FTX_COLLAPSE_NOV_2022,2500000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,1900000.0
FTX_COLLAPSE_NOV_2022,1700000.0
FTX_COLLAPSE_NOV_2022,1600000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1400000.0
FTX_COLLAPSE_NOV_2022,1100000.0
FTX_COLLAPSE_NOV_2022,1000000.0
FTX_COLLAPSE_NOV_2022,970000.0
FTX_COLLAPSE_NOV_2022,910000.0
FTX_COLLAPSE_NOV_2022,530000.0
FTX_COLLAPSE_NOV_2022,470000.0
FTX_COLLAPSE_NOV_2022,460000.0
FTX_COLLAPSE_NOV_2022,460000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,370000.0
FTX_COLLAPSE_NOV_2022,340000.0
FTX_COLLAPSE_NOV_2022,310000.0
FTX_COLLAPSE_NOV_2022,300000.0
FTX_COLLAPSE_NOV_2022,260000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,98000.0
FTX_COLLAPSE_NOV_2022,83000.0
FTX_COLLAPSE_NOV_2022,82000.0
FTX_COLLAPSE_NOV_2022,79000.0
FTX_COLLAPSE_NOV_2022,73000.0
FTX_COLLAPSE_NOV_2022,43000000.0
FTX_COLLAPSE_NOV_2022,19000000.0
FTX_COLLAPSE_NOV_2022,6300000.0
FTX_COLLAPSE_NOV_2022,5000000.0
FTX_COLLAPSE_NOV_2022,5000000.0
FTX_COLLAPSE_NOV_2022,3500000.0
FTX_COLLAPSE_NOV_2022,3200000.0
FTX_COLLAPSE_NOV_2022,2500000.0
FTX_COLLAPSE_NOV_2022,2300000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,1900000.0
FTX_COLLAPSE_NOV_2022,1700000.0
FTX_COLLAPSE_NOV_2022,1700000.0
FTX_COLLAPSE_NOV_2022,1600000.0
FTX_COLLAPSE_NOV_2022,1600000.0
FTX_COLLAPSE_NOV_2022,1600000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1100000.0
FTX_COLLAPSE_NOV_2022,1100000.0
FTX_COLLAPSE_NOV_2022,1000000.0
FTX_COLLAPSE_NOV_2022,1000000.0
FTX_COLLAPSE_NOV_2022,1000000.0
FTX_COLLAPSE_NOV_2022,970000.0
FTX_COLLAPSE_NOV_2022,910000.0
FTX_COLLAPSE_NOV_2022,870000.0
FTX_COLLAPSE_NOV_2022,870000.0
FTX_COLLAPSE_NOV_2022,870000.0
FTX_COLLAPSE_NOV_2022,670000.0
FTX_COLLAPSE_NOV_2022,650000.0
FTX_COLLAPSE_NOV_2022,460000.0
FTX_COLLAPSE_NOV_2022,460000.0
FTX_COLLAPSE_NOV_2022,460000.0
FTX_COLLAPSE_NOV_2022,460000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,420000.0
FTX_COLLAPSE_NOV_2022,360000.0
FTX_COLLAPSE_NOV_2022,340000.0
FTX_COLLAPSE_NOV_2022,310000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,84000.0
FTX_COLLAPSE_NOV_2022,84000.0
FTX_COLLAPSE_NOV_2022,82000.0
FTX_COLLAPSE_NOV_2022,80000.0
FTX_COLLAPSE_NOV_2022,77000.0
FTX_COLLAPSE_NOV_2022,30000000.0
FTX_COLLAPSE_NOV_2022,6300000.0
FTX_COLLAPSE_NOV_2022,6100000.0
FTX_COLLAPSE_NOV_2022,5200000.0
FTX_COLLAPSE_NOV_2022,4200000.0
FTX_COLLAPSE_NOV_2022,4200000.0
FTX_COLLAPSE_NOV_2022,3600000.0
FTX_COLLAPSE_NOV_2022,3500000.0
FTX_COLLAPSE_NOV_2022,2500000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,1800000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1500000.0
FTX_COLLAPSE_NOV_2022,1200000.0
FTX_COLLAPSE_NOV_2022,870000.0
FTX_COLLAPSE_NOV_2022,650000.0
FTX_COLLAPSE_NOV_2022,530000.0
FTX_COLLAPSE_NOV_2022,470000.0
FTX_COLLAPSE_NOV_2022,460000.0
FTX_COLLAPSE_NOV_2022,460000.0
FTX_COLLAPSE_NOV_2022,370000.0
FTX_COLLAPSE_NOV_2022,360000.0
FTX_COLLAPSE_NOV_2022,350000.0
FTX_COLLAPSE_NOV_2022,320000.0
FTX_COLLAPSE_NOV_2022,260000.0
FTX_COLLAPSE_NOV_2022,240000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,190000.0
FTX_COLLAPSE_NOV_2022,190000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,160000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,87000.0
FTX_COLLAPSE_NOV_2022,85000.0
FTX_COLLAPSE_NOV_2022,82000.0
FTX_COLLAPSE_NOV_2022,70000.0
FTX_COLLAPSE_NOV_2022,70000.0
FTX_COLLAPSE_NOV_2022,70000.0
FTX_COLLAPSE_NOV_2022,27000000.0
FTX_COLLAPSE_NOV_2022,6300000.0
FTX_COLLAPSE_NOV_2022,6300000.0
FTX_COLLAPSE_NOV_2022,5000000.0
FTX_COLLAPSE_NOV_2022,3600000.0
FTX_COLLAPSE_NOV_2022,3500000.0
FTX_COLLAPSE_NOV_2022,2500000.0
FTX_COLLAPSE_NOV_2022,2500000.0
FTX_COLLAPSE_NOV_2022,2500000.0
FTX_COLLAPSE_NOV_2022,2500000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,1900000.0
FTX_COLLAPSE_NOV_2022,1800000.0
FTX_COLLAPSE_NOV_2022,1700000.0
FTX_COLLAPSE_NOV_2022,1700000.0
FTX_COLLAPSE_NOV_2022,1400000.0
FTX_COLLAPSE_NOV_2022,1200000.0
FTX_COLLAPSE_NOV_2022,1000000.0
FTX_COLLAPSE_NOV_2022,670000.0
FTX_COLLAPSE_NOV_2022,600000.0
FTX_COLLAPSE_NOV_2022,460000.0
FTX_COLLAPSE_NOV_2022,350000.0
FTX_COLLAPSE_NOV_2022,340000.0
FTX_COLLAPSE_NOV_2022,320000.0
FTX_COLLAPSE_NOV_2022,260000.0
FTX_COLLAPSE_NOV_2022,240000.0
FTX_COLLAPSE_NOV_2022,240000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,220000.0
FTX_COLLAPSE_NOV_2022,190000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,170000.0
FTX_COLLAPSE_NOV_2022,150000.0
FTX_COLLAPSE_NOV_2022,130000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,120000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,110000.0
FTX_COLLAPSE_NOV_2022,100000.0
FTX_COLLAPSE_NOV_2022,100000.0
FTX_COLLAPSE_NOV_2022,100000.0
FTX_COLLAPSE_NOV_2022,98000.0
FTX_COLLAPSE_NOV_2022,87000.0
FTX_COLLAPSE_NOV_2022,85000.0
FTX_COLLAPSE_NOV_2022,85000.0
FTX_COLLAPSE_NOV_2022,83000.0
FTX_COLLAPSE_NOV_2022,82000.0
FTX_COLLAPSE_NOV_2022,77000.0
FTX_COLLAPSE_NOV_2022,73000.0
FTX_COLLAPSE_NOV_2022,19000000.0
FTX_COLLAPSE_NOV_2022,5000000.0
FTX_COLLAPSE_NOV_2022,4500000.0
FTX_COLLAPSE_NOV_2022,4500000.0
FTX_COLLAPSE_NOV_2022,4200000.0
FTX_COLLAPSE_NOV_2022,3500000.0
FTX_COLLAPSE_NOV_2022,2500000.0
FTX_COLLAPSE_NOV_2022,2000000.0
FTX_COLLAPSE_NOV_2022,1900000.0
FTX_COLLAPSE_NOV_2022,1200000.0
FTX_COLLAPSE_NOV_2022,1000000.0
FTX_COLLAPSE_NOV_2022,970000.0
FTX_COLLAPSE_NOV_2022,910000.0
FTX_COLLAPSE_NOV_2022,660000.0
FTX_COLLAPSE_NOV_2022,660000.0
FTX_COLLAPSE_NOV_2022,650000.0
FTX_COLLAPSE_NOV_2022,650000.0
FTX_COLLAPSE_NOV_2022,650000.0
FTX_COLLAPSE_NOV_2022,530000.0
FTX_COLLAPSE_NOV_2022,530000.0
FTX_COLLAPSE_NOV_2022,350000.0
